# Synthetic prototype data — not real customer bookings. DO NOT insert into public.bookings.
provider_id,date,city,service_id,service_name,booking_count,completed_count,cancelled_count,rejected_count,rating,active_jobs,daily_earnings_proxy
prov-lucknow-gardening-balcony-greenery,2026-08-20,Lucknow,srv-pest-01,Organic Pest Control,0,0,0,0,4.77,0,0
prov-lucknow-closet-organiser,2026-08-20,Lucknow,srv-plumb-01,Plumbing Repair & Leakage Fix,3,3,0,0,5.0,1,1289
prov-lucknow-community-event-sound-electrical-setup,2026-08-20,Lucknow,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.93,0,426
prov-lucknow-moving-heavy-lifting-assistance,2026-08-20,Lucknow,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.63,0,0
prov-siliguri-closet-organiser,2026-08-20,Lucknow,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.82,0,0
prov-mumbai-car-washing,2026-08-20,Lucknow,srv-soc-clean-01,Society Common Area Sanitization,0,0,0,0,4.47,0,0
prov-gurgaon-plumbing-repair-leakage-fix,2026-08-20,Mumbai,srv-clean-01,Full Home Deep Cleaning,5,3,2,0,4.55,2,3858
prov-mumbai-09,2026-08-20,Mumbai,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,5.0,0,1414
prov-mumbai-most-02,2026-08-20,Mumbai,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.75,0,1395
prov-mumbai-home-chef-meal-preparation,2026-08-20,Mumbai,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.85,0,507
prov-hyderabad-elder-assistance-companionship,2026-08-20,Mumbai,srv-elec-01,Electrical Repair & Wiring,1,1,0,0,4.66,0,411
prov-mumbai-carpentry-furniture-assembly,2026-08-20,Mumbai,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.94,0,0
prov-mumbai-gardening-balcony-greenery,2026-08-20,Mumbai,srv-pest-01,Organic Pest Control,2,2,0,0,4.77,1,1739
prov-mumbai-closet-organiser,2026-08-20,Mumbai,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.7,0,0
prov-mumbai-community-event-sound-electrical-setup,2026-08-20,Mumbai,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.68,0,438
prov-mumbai-moving-heavy-lifting-assistance,2026-08-20,Mumbai,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.7,0,0
prov-gurgaon-organic-pest-control,2026-08-20,Mumbai,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,1,0,0,4.53,0,3276
prov-siliguri-most-01,2026-08-20,Nagpur,srv-carp-01,Carpentry & Furniture Assembly,1,1,0,0,4.74,0,502
prov-bengaluru-car-washing,2026-08-20,Nagpur,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.46,0,1970
prov-chennai-elder-assistance-companionship,2026-08-20,Nagpur,srv-pest-01,Organic Pest Control,2,2,0,0,4.57,1,1742
prov-pune-wall-painting-waterproofing,2026-08-20,Nagpur,srv-plumb-01,Plumbing Repair & Leakage Fix,4,4,0,0,4.71,2,1862
prov-chennai-car-washing,2026-08-20,Nagpur,srv-soc-clean-01,Society Common Area Sanitization,0,0,0,0,4.58,0,0
prov-rahul-02,2026-08-20,Nagpur,srv-soc-clean-01,Society Common Area Sanitization,2,2,0,0,4.66,1,4526
prov-visakhapatnam-car-washing,2026-08-20,Nagpur,srv-soc-event-01,Community Event Sound & Electrical Setup,1,1,0,0,4.63,0,1711
prov-bengaluru-elder-assistance-companionship,2026-08-20,Patna,srv-ac-01,AC Deep Foam Jet Servicing,1,1,0,0,4.52,0,636
prov-gurgaon-most-01,2026-08-20,Patna,srv-clean-01,Full Home Deep Cleaning,5,5,0,0,4.74,2,6368
prov-patna-most-02,2026-08-20,Patna,srv-clean-01,Full Home Deep Cleaning,2,2,0,0,4.92,1,2474
prov-rahul-05,2026-08-20,Patna,srv-cook-01,Home Chef & Meal Preparation,0,0,0,0,5.0,0,0
prov-patna-home-chef-meal-preparation,2026-08-20,Patna,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.89,0,0
prov-indore-plumbing-repair-leakage-fix,2026-08-20,Patna,srv-elec-01,Electrical Repair & Wiring,2,1,1,0,4.45,1,438
prov-jaipur-elder-assistance-companionship,2026-08-20,Patna,srv-garden-01,Gardening & Balcony Greenery,2,2,0,0,4.55,1,1097
prov-hyderabad-most-02,2026-08-20,Patna,srv-move-01,Moving & Heavy Lifting Assistance,3,3,0,0,4.59,1,2224
prov-kolkata-elder-assistance-companionship,2026-08-20,Patna,srv-move-01,Moving & Heavy Lifting Assistance,1,1,0,0,4.52,0,863
prov-patna-carpentry-furniture-assembly,2026-08-20,Patna,srv-paint-01,Wall Painting & Waterproofing,2,2,0,0,4.99,1,3784
prov-patna-gardening-balcony-greenery,2026-08-20,Patna,srv-pest-01,Organic Pest Control,2,2,0,0,4.83,1,1655
prov-patna-closet-organiser,2026-08-20,Patna,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.9,0,0
prov-patna-community-event-sound-electrical-setup,2026-08-20,Patna,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.9,0,406
prov-patna-moving-heavy-lifting-assistance,2026-08-20,Patna,srv-plumb-01,Plumbing Repair & Leakage Fix,3,3,0,0,4.97,1,1432
prov-patna-15,2026-08-20,Patna,srv-soc-event-01,Community Event Sound & Electrical Setup,2,2,0,0,4.88,1,3535
prov-vizag-most-01,2026-08-20,Patna,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,2,2,0,0,4.54,1,7627
prov-pune-most-01,2026-08-20,Pune,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.67,0,0
prov-pune-home-chef-meal-preparation,2026-08-20,Pune,srv-elder-01,Elder Assistance & Companionship,2,2,0,0,4.9,1,922
prov-jaipur-most-01,2026-08-20,Pune,srv-garden-01,Gardening & Balcony Greenery,3,3,0,0,4.71,1,1416
prov-lucknow-society-common-area-sanitization,2026-08-20,Pune,srv-move-01,Moving & Heavy Lifting Assistance,6,4,2,0,4.49,2,2994
prov-pune-11,2026-08-20,Pune,srv-paint-01,Wall Painting & Waterproofing,2,2,0,0,5.0,1,4361
prov-pune-carpentry-furniture-assembly,2026-08-20,Pune,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.86,0,1852
prov-siliguri-carpentry-furniture-assembly,2026-08-20,Pune,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.69,0,2020
prov-pune-gardening-balcony-greenery,2026-08-20,Pune,srv-pest-01,Organic Pest Control,0,0,0,0,4.74,0,0
prov-pune-closet-organiser,2026-08-20,Pune,srv-plumb-01,Plumbing Repair & Leakage Fix,2,1,1,0,4.78,1,465
prov-pune-community-event-sound-electrical-setup,2026-08-20,Pune,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.94,1,956
prov-pune-moving-heavy-lifting-assistance,2026-08-20,Pune,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.96,0,410
prov-ahmedabad-wall-painting-waterproofing,2026-08-20,Pune,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,1,0,0,4.7,0,3240
prov-indore-14,2026-08-20,Surat,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.57,0,0
prov-mumbai-wall-painting-waterproofing,2026-08-20,Surat,srv-paint-01,Wall Painting & Waterproofing,2,2,0,0,4.75,1,3717
prov-patna-society-common-area-sanitization,2026-08-20,Surat,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.57,0,1912
prov-pune-most-02,2026-08-20,Surat,srv-pest-01,Organic Pest Control,0,0,0,0,4.68,0,0
prov-bengaluru-plumbing-repair-leakage-fix,2026-08-20,Surat,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.54,0,453
prov-ahmedabad-car-washing,2026-08-20,Surat,srv-soc-event-01,Community Event Sound & Electrical Setup,1,1,0,0,4.66,0,1778
prov-patna-most-01,2026-08-20,Surat,srv-soc-event-01,Community Event Sound & Electrical Setup,1,1,0,0,4.45,0,1711
prov-hyderabad-wall-painting-waterproofing,2026-08-20,Vadodara,srv-ac-01,AC Deep Foam Jet Servicing,1,1,0,0,4.53,0,691
prov-mumbai-society-common-area-sanitization,2026-08-20,Vadodara,srv-ac-01,AC Deep Foam Jet Servicing,0,0,0,0,4.59,0,0
prov-neha-04,2026-08-20,Vadodara,srv-cook-01,Home Chef & Meal Preparation,2,2,0,0,4.61,1,1429
prov-pune-car-washing,2026-08-20,Vadodara,srv-cook-01,Home Chef & Meal Preparation,2,2,0,0,4.52,1,1337
prov-pune-organic-pest-control,2026-08-20,Visakhapatnam,srv-ac-01,AC Deep Foam Jet Servicing,0,0,0,0,4.62,0,0
prov-delhi-wall-painting-waterproofing,2026-08-20,Visakhapatnam,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.5,0,1369
prov-vizag-most-02,2026-08-20,Visakhapatnam,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.67,0,0
prov-mumbai-elder-assistance-companionship,2026-08-20,Visakhapatnam,srv-cook-01,Home Chef & Meal Preparation,2,2,0,0,4.55,1,1412
prov-vizag-13,2026-08-20,Visakhapatnam,srv-cook-01,Home Chef & Meal Preparation,1,1,0,0,4.92,0,615
prov-visakhapatnam-home-chef-meal-preparation,2026-08-20,Visakhapatnam,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.76,0,0
prov-mumbai-most-03,2026-08-20,Visakhapatnam,srv-elec-01,Electrical Repair & Wiring,1,1,0,0,4.5,0,392
prov-lucknow-16,2026-08-20,Visakhapatnam,srv-garden-01,Gardening & Balcony Greenery,2,2,0,0,4.74,1,907
prov-siliguri-society-common-area-sanitization,2026-08-20,Visakhapatnam,srv-move-01,Moving & Heavy Lifting Assistance,1,1,0,0,4.53,0,878
prov-visakhapatnam-carpentry-furniture-assembly,2026-08-20,Visakhapatnam,srv-paint-01,Wall Painting & Waterproofing,2,2,0,0,4.89,1,3870
prov-visakhapatnam-gardening-balcony-greenery,2026-08-20,Visakhapatnam,srv-pest-01,Organic Pest Control,2,2,0,0,4.92,1,1856
prov-visakhapatnam-closet-organiser,2026-08-20,Visakhapatnam,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.9,0,445
prov-visakhapatnam-community-event-sound-electrical-setup,2026-08-20,Visakhapatnam,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.95,0,447
prov-visakhapatnam-moving-heavy-lifting-assistance,2026-08-20,Visakhapatnam,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.97,0,0
prov-delhi-plumbing-repair-leakage-fix,2026-08-20,Visakhapatnam,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,1,0,0,4.58,0,3287
prov-kolkata-car-washing,2026-08-20,Visakhapatnam,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,1,1,0,0,4.66,0,3420
prov-lucknow-organic-pest-control,2026-08-20,Visakhapatnam,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,0,0,0,0,4.58,0,0
prov-ahmedabad-most-01,2026-08-21,Ahmedabad,srv-clean-01,Full Home Deep Cleaning,3,3,0,0,4.88,5,3944
prov-ahmedabad-home-chef-meal-preparation,2026-08-21,Ahmedabad,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.82,0,0
prov-bengaluru-society-common-area-sanitization,2026-08-21,Ahmedabad,srv-elder-01,Elder Assistance & Companionship,3,3,0,0,4.57,1,1595
prov-delhi-car-washing,2026-08-21,Ahmedabad,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.73,0,0
prov-lucknow-plumbing-repair-leakage-fix,2026-08-21,Ahmedabad,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.62,0,0
prov-ahmedabad-carpentry-furniture-assembly,2026-08-21,Ahmedabad,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.94,0,0
prov-ahmedabad-gardening-balcony-greenery,2026-08-21,Ahmedabad,srv-pest-01,Organic Pest Control,0,0,0,0,4.86,0,0
prov-hyderabad-organic-pest-control,2026-08-21,Ahmedabad,srv-pest-01,Organic Pest Control,1,1,0,0,4.58,0,809
prov-siliguri-organic-pest-control,2026-08-21,Ahmedabad,srv-pest-01,Organic Pest Control,2,2,0,0,4.74,1,1794
prov-ahmedabad-closet-organiser,2026-08-21,Ahmedabad,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.87,1,979
prov-ahmedabad-community-event-sound-electrical-setup,2026-08-21,Ahmedabad,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.75,0,0
prov-ahmedabad-moving-heavy-lifting-assistance,2026-08-21,Ahmedabad,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.98,0,0
prov-indore-wall-painting-waterproofing,2026-08-21,Ahmedabad,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.53,0,0
prov-ahmedabad-elder-assistance-companionship,2026-08-21,Ahmedabad,srv-soc-clean-01,Society Common Area Sanitization,3,3,0,0,4.7,1,7153
prov-bengaluru-most-01,2026-08-21,Bengaluru,srv-clean-01,Full Home Deep Cleaning,2,2,0,0,4.86,1,2351
prov-bengaluru-most-03,2026-08-21,Bengaluru,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.79,0,0
prov-rajesh-01,2026-08-21,Bengaluru,srv-clean-01,Full Home Deep Cleaning,2,2,0,0,5.0,1,2557
prov-bengaluru-home-chef-meal-preparation,2026-08-21,Bengaluru,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.82,0,0
prov-bengaluru-carpentry-furniture-assembly,2026-08-21,Bengaluru,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.98,0,1957
prov-kolkata-society-common-area-sanitization,2026-08-21,Bengaluru,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.48,0,1894
prov-siliguri-car-washing,2026-08-21,Bengaluru,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.69,0,2178
prov-bengaluru-gardening-balcony-greenery,2026-08-21,Bengaluru,srv-pest-01,Organic Pest Control,1,1,0,0,5.0,0,909
prov-bengaluru-closet-organiser,2026-08-21,Bengaluru,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.89,0,0
prov-bengaluru-community-event-sound-electrical-setup,2026-08-21,Bengaluru,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.82,1,967
prov-bengaluru-moving-heavy-lifting-assistance,2026-08-21,Bengaluru,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.94,1,816
prov-chennai-12,2026-08-21,Bengaluru,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.55,0,0
prov-visakhapatnam-plumbing-repair-leakage-fix,2026-08-21,Bhopal,srv-carp-01,Carpentry & Furniture Assembly,2,2,0,0,4.71,1,1004
prov-jaipur-society-common-area-sanitization,2026-08-21,Bhopal,srv-elder-01,Elder Assistance & Companionship,2,2,0,0,4.53,1,1046
prov-patna-car-washing,2026-08-21,Bhopal,srv-pest-01,Organic Pest Control,2,2,0,0,4.49,1,1836
prov-lucknow-car-washing,2026-08-21,Bhopal,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.55,1,969
prov-siliguri-elder-assistance-companionship,2026-08-21,Bhopal,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.56,0,0
prov-chennai-most-01,2026-08-21,Chennai,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.79,0,1322
prov-hyderabad-plumbing-repair-leakage-fix,2026-08-21,Chennai,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.63,0,0
prov-delhi-society-common-area-sanitization,2026-08-21,Chennai,srv-cook-01,Home Chef & Meal Preparation,1,1,0,0,4.69,0,677
prov-visakhapatnam-organic-pest-control,2026-08-21,Chennai,srv-cook-01,Home Chef & Meal Preparation,0,0,0,0,4.63,0,0
prov-chennai-home-chef-meal-preparation,2026-08-21,Chennai,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.74,0,538
prov-kolkata-organic-pest-control,2026-08-21,Chennai,srv-elec-01,Electrical Repair & Wiring,0,0,0,0,4.5,0,0
prov-priya-02,2026-08-21,Chennai,srv-garden-01,Gardening & Balcony Greenery,0,0,0,0,4.63,0,0
prov-hyderabad-society-common-area-sanitization,2026-08-21,Chennai,srv-move-01,Moving & Heavy Lifting Assistance,0,0,0,0,4.7,0,0
prov-jaipur-organic-pest-control,2026-08-21,Chennai,srv-move-01,Moving & Heavy Lifting Assistance,2,2,0,0,4.57,1,1693
prov-chennai-carpentry-furniture-assembly,2026-08-21,Chennai,srv-paint-01,Wall Painting & Waterproofing,3,3,0,0,4.95,1,5628
prov-chennai-gardening-balcony-greenery,2026-08-21,Chennai,srv-pest-01,Organic Pest Control,0,0,0,0,4.99,0,0
prov-chennai-closet-organiser,2026-08-21,Chennai,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.75,0,467
prov-chennai-community-event-sound-electrical-setup,2026-08-21,Chennai,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,3.22,3,0
prov-chennai-moving-heavy-lifting-assistance,2026-08-21,Chennai,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,5.0,1,923
prov-delhi-most-02,2026-08-21,Coimbatore,srv-carp-01,Carpentry & Furniture Assembly,5,5,0,0,4.54,2,2547
prov-gurgaon-elder-assistance-companionship,2026-08-21,Coimbatore,srv-carp-01,Carpentry & Furniture Assembly,1,1,0,0,4.73,0,513
prov-indore-most-01,2026-08-21,Coimbatore,srv-carp-01,Carpentry & Furniture Assembly,2,2,0,0,4.59,1,1051
prov-siliguri-most-02,2026-08-21,Coimbatore,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.8,5,1304
prov-bengaluru-most-02,2026-08-21,Coimbatore,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.6,0,0
prov-ahmedabad-organic-pest-control,2026-08-21,Coimbatore,srv-paint-01,Wall Painting & Waterproofing,3,3,0,0,4.51,1,5927
prov-ahmedabad-10,2026-08-21,Coimbatore,srv-pest-01,Organic Pest Control,1,1,0,0,4.58,0,824
prov-jaipur-20,2026-08-21,Coimbatore,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.55,0,0
prov-pune-society-common-area-sanitization,2026-08-21,Coimbatore,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.59,0,475
prov-gurgaon-car-washing,2026-08-21,Coimbatore,srv-soc-clean-01,Society Common Area Sanitization,0,0,0,0,4.67,0,0
prov-mumbai-plumbing-repair-leakage-fix,2026-08-21,Coimbatore,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,4.56,0,0
prov-amit-03,2026-08-21,Delhi NCR,srv-ac-01,AC Deep Foam Jet Servicing,1,1,0,0,5.0,0,639
prov-delhi-most-01,2026-08-21,Delhi NCR,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.8,0,1410
prov-delhi-most-03,2026-08-21,Delhi NCR,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.89,0,1290
prov-siliguri-plumbing-repair-leakage-fix,2026-08-21,Delhi NCR,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.72,0,1244
prov-delhi-home-chef-meal-preparation,2026-08-21,Delhi NCR,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.76,0,470
prov-gurgaon-society-common-area-sanitization,2026-08-21,Delhi NCR,srv-elec-01,Electrical Repair & Wiring,1,1,0,0,4.5,0,438
prov-patna-wall-painting-waterproofing,2026-08-21,Delhi NCR,srv-garden-01,Gardening & Balcony Greenery,2,2,0,0,4.65,1,937
prov-delhi-carpentry-furniture-assembly,2026-08-21,Delhi NCR,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.78,0,0
prov-delhi-gardening-balcony-greenery,2026-08-21,Delhi NCR,srv-pest-01,Organic Pest Control,0,0,0,0,4.82,0,0
prov-delhi-07,2026-08-21,Delhi NCR,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,5.0,0,0
prov-delhi-closet-organiser,2026-08-21,Delhi NCR,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.79,1,975
prov-delhi-community-event-sound-electrical-setup,2026-08-21,Delhi NCR,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.64,0,479
prov-delhi-moving-heavy-lifting-assistance,2026-08-21,Delhi NCR,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.94,0,478
prov-indore-car-washing,2026-08-21,Delhi NCR,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,3,3,0,0,4.73,1,10005
prov-lucknow-elder-assistance-companionship,2026-08-21,Delhi NCR,srv-soc-tank-01,Water Sump & Overhead Tank Cleaning,0,0,0,0,4.5,0,0
prov-gurgaon-wall-painting-waterproofing,2026-08-21,Gurugram,srv-carp-01,Carpentry & Furniture Assembly,0,0,0,0,4.71,0,0
prov-gurgaon-most-02,2026-08-21,Gurugram,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.84,0,0
prov-chennai-wall-painting-waterproofing,2026-08-21,Gurugram,srv-elder-01,Elder Assistance & Companionship,2,2,0,0,4.58,1,1074
prov-gurgaon-home-chef-meal-preparation,2026-08-21,Gurugram,srv-elder-01,Elder Assistance & Companionship,3,3,0,0,4.91,1,1591
prov-gurgaon-carpentry-furniture-assembly,2026-08-21,Gurugram,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.68,0,0
prov-gurgaon-gardening-balcony-greenery,2026-08-21,Gurugram,srv-pest-01,Organic Pest Control,3,3,0,0,4.77,1,2950
prov-gurgaon-closet-organiser,2026-08-21,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.89,1,813
prov-gurgaon-community-event-sound-electrical-setup,2026-08-21,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.78,0,483
prov-gurgaon-moving-heavy-lifting-assistance,2026-08-21,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,3,3,0,0,5.0,1,1357
prov-patna-elder-assistance-companionship,2026-08-21,Gurugram,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.56,0,468
prov-siliguri-18,2026-08-21,Gurugram,srv-soc-event-01,Community Event Sound & Electrical Setup,1,1,0,0,4.75,0,1620
prov-hyderabad-19,2026-08-21,Hyderabad,srv-carp-01,Carpentry & Furniture Assembly,1,1,0,0,5.0,0,475
prov-hyderabad-most-01,2026-08-21,Hyderabad,srv-clean-01,Full Home Deep Cleaning,1,1,0,0,4.76,0,1265
prov-hyderabad-home-chef-meal-preparation,2026-08-21,Hyderabad,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.98,0,523
prov-indore-society-common-area-sanitization,2026-08-21,Hyderabad,srv-elder-01,Elder Assistance & Companionship,0,0,0,0,4.5,0,0
prov-pune-plumbing-repair-leakage-fix,2026-08-21,Hyderabad,srv-elder-01,Elder Assistance & Companionship,3,1,1,1,4.59,4,525
prov-visakhapatnam-wall-painting-waterproofing,2026-08-21,Hyderabad,srv-elder-01,Elder Assistance & Companionship,1,1,0,0,4.5,0,485
prov-hyderabad-carpentry-furniture-assembly,2026-08-21,Hyderabad,srv-paint-01,Wall Painting & Waterproofing,7,3,2,2,4.81,2,6125
prov-hyderabad-gardening-balcony-greenery,2026-08-21,Hyderabad,srv-pest-01,Organic Pest Control,2,2,0,0,4.9,1,1900
prov-siliguri-gardening-balcony-greenery,2026-08-21,Hyderabad,srv-pest-01,Organic Pest Control,0,0,0,0,4.91,0,0
prov-chennai-most-02,2026-08-21,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.61,0,439
prov-hyderabad-closet-organiser,2026-08-21,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.62,0,0
prov-hyderabad-community-event-sound-electrical-setup,2026-08-21,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,0,0,0,0,4.88,0,0
prov-hyderabad-moving-heavy-lifting-assistance,2026-08-21,Hyderabad,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.93,0,420
prov-ahmedabad-society-common-area-sanitization,2026-08-21,Hyderabad,srv-soc-clean-01,Society Common Area Sanitization,1,1,0,0,4.59,0,2679
prov-indore-elder-assistance-companionship,2026-08-21,Hyderabad,srv-soc-event-01,Community Event Sound & Electrical Setup,2,2,0,0,4.7,1,3947
prov-lucknow-wall-painting-waterproofing,2026-08-21,Hyderabad,srv-soc-event-01,Community Event Sound & Electrical Setup,0,0,0,0,4.62,0,0
prov-siliguri-wall-painting-waterproofing,2026-08-21,Hyderabad,srv-soc-event-01,Community Event Sound & Electrical Setup,1,1,0,0,4.51,0,1889
prov-delhi-elder-assistance-companionship,2026-08-21,Indore,srv-carp-01,Carpentry & Furniture Assembly,1,1,0,0,4.51,0,526
prov-indore-organic-pest-control,2026-08-21,Indore,srv-carp-01,Carpentry & Furniture Assembly,2,2,0,0,4.51,1,970
prov-indore-most-02,2026-08-21,Indore,srv-clean-01,Full Home Deep Cleaning,0,0,0,0,4.84,0,0
prov-indore-home-chef-meal-preparation,2026-08-21,Indore,srv-elder-01,Elder Assistance & Companionship,2,2,0,0,4.89,1,1083
prov-indore-carpentry-furniture-assembly,2026-08-21,Indore,srv-paint-01,Wall Painting & Waterproofing,1,1,0,0,4.8,0,1861
prov-kolkata-most-02,2026-08-21,Indore,srv-paint-01,Wall Painting & Waterproofing,3,3,0,0,4.52,1,6085
prov-kolkata-plumbing-repair-leakage-fix,2026-08-21,Indore,srv-paint-01,Wall Painting & Waterproofing,0,0,0,0,4.67,0,0
prov-hyderabad-car-washing,2026-08-21,Indore,srv-pest-01,Organic Pest Control,1,1,0,0,4.54,0,859
prov-indore-gardening-balcony-greenery,2026-08-21,Indore,srv-pest-01,Organic Pest Control,2,2,0,0,4.88,1,1761
prov-ahmedabad-plumbing-repair-leakage-fix,2026-08-21,Indore,srv-plumb-01,Plumbing Repair & Leakage Fix,1,1,0,0,4.55,0,418
prov-indore-closet-organiser,2026-08-21,Indore,srv-plumb-01,Plumbing Repair & Leakage Fix,2,2,0,0,4.78,1,838
